CI_Name,CI_Cat,CI_Subcat,WBS,Incident_ID,Status,Impact,Urgency,Priority,number_cnt,Category,KB_number,Alert_Status,No_of_Reassignments,Open_Time,Reopen_Time,Resolved_Time,Close_Time,Handle_Time_hrs,Closure_Code,No_of_Related_Interactions,Related_Interaction,No_of_Related_Incidents,No_of_Related_Changes,Related_Change
SUB000456,subapplication,Web Based Application,WBS000073,IM0044394,Closed,4,4,4,0.257986289,incident,KM0000741,closed,0,18-03-2014 13:28,,24-03-2014 09:05,24-03-2014 09:05,"1,22,77,22,222",Software,1,SD0136730,,,
SBA000189,application,Server Based Application,WBS000139,IM0044395,Closed,5,5,5,0.967577506,incident,KM0001028,closed,2,18-03-2014 13:35,,25-03-2014 14:04,25-03-2014 14:05,"5,28,29,72,222",Software,1,SD0136734,,,
WBA000131,application,Web Based Application,WBS000073,IM0044396,Closed,5,5,5,0.123992779,request for information,KM0000346,closed,1,18-03-2014 13:35,,18-03-2014 13:59,18-03-2014 13:59,"0,391111111",Questions,1,SD0136736,,,
SBA000607,application,Server Based Application,WBS000263,IM0044398,Closed,4,4,4,0.962798431,incident,KM0001106,closed,1,18-03-2014 13:48,,19-03-2014 10:41,19-03-2014 10:41,"7,39,77,77,778",Other,1,SD0136951,,,
WBA000058,application,Web Based Application,WBS000073,IM0044400,Closed,4,4,4,0.169994761,incident,KM0002043,closed,0,18-03-2014 14:00,,18-03-2014 14:04,18-03-2014 14:04,"0,056111111",Other,1,SD0136958,,,
WBA000077,application,Web Based Application,WBS000153,IM0044401,Closed,4,4,4,0.182340837,incident,KM0000414,closed,0,18-03-2014 14:02,,18-03-2014 14:58,18-03-2014 14:58,"0,938888889",Other,1,SD0136956,,,
WBA000133,application,Web Based Application,WBS000073,IM0044402,Closed,4,4,4,0.899675666,incident,KM0002318,closed,0,18-03-2014 14:12,,19-03-2014 07:45,19-03-2014 07:45,"4,04,44,44,444",Other,1,SD0136739,,,
WBA000058,application,Web Based Application,WBS000073,IM0044403,Closed,4,4,4,0.861835812,incident,KM0001245,closed,0,18-03-2014 14:15,,19-03-2014 06:35,19-03-2014 06:35,"3,74,91,66,667",Other,1,SD0136963,,,
DTA000026,application,Desktop Application,WBS000330,IM0044404,Closed,5,4,4,0.646603516,incident,KM0000999,closed,0,18-03-2014 14:15,,18-03-2014 16:07,18-03-2014 16:07,"18,625",No error - works as designed,1,SD0136964,,,
SBA000427,application,Server Based Application,WBS000307,IM0044405,Closed,4,4,4,0.178501052,incident,KM0001321,closed,1,18-03-2014 14:32,,19-03-2014 13:42,19-03-2014 13:43,"9,68,91,66,667",Software,1,SD0136967,,,
SBA000759,application,Server Based Application,WBS000296,IM0044406,Closed,4,4,4,0.176089329,request for information,KM0001031,closed,0,18-03-2014 14:35,,31-03-2014 15:24,31-03-2014 15:25,"1,27,29,72,222",Other,1,SD0136973,,,
SBA000459,application,Server Based Application,WBS000073,IM0044407,Closed,4,4,4,0.76120403,incident,KM0002345,closed,0,18-03-2014 14:37,,18-03-2014 15:06,18-03-2014 15:06,"0,481666667",Software,1,SD0136968,,,
SBA000759,application,Server Based Application,WBS000296,IM0044408,Closed,4,4,4,0.282637793,request for information,KM0001711,closed,3,18-03-2014 14:37,,24-03-2014 14:42,24-03-2014 14:42,"4,20,75,83,333",No error - works as designed,1,SD0136975,,,
WBA000018,application,Web Based Application,WBS000073,IM0044409,Closed,4,4,4,0.663078439,incident,KM0000720,closed,0,18-03-2014 14:38,,19-03-2014 07:34,19-03-2014 07:34,"3,42,69,44,444",Other,1,SD0136966,,,
LAP001423,computer,Laptop,WBS000091,IM0044410,Closed,3,3,3,0.952787751,incident,KM0001710,closed,0,18-03-2014 14:45,,19-03-2014 09:14,19-03-2014 09:15,"4,99,55,55,556",User error,1,SD0136974,,,
SBA000462,application,Server Based Application,WBS000073,IM0044411,Closed,4,4,4,0.821921817,incident,KM0001865,closed,1,18-03-2014 14:55,24-03-2014 09:44,24-03-2014 13:02,24-03-2014 13:03,"7,21,77,77,778",Other,2,#MULTIVALUE,,,
SBA000462,application,Server Based Application,WBS000073,IM0044412,Closed,4,4,4,0.657452579,incident,KM0001363,closed,2,18-03-2014 14:56,,24-03-2014 11:08,24-03-2014 11:10,"3,82,24,72,222",Unknown,1,SD0136982,,,
SBA000017,application,Server Based Application,WBS000099,IM0044413,Closed,3,3,3,0.106998502,incident,KM0000480,closed,4,18-03-2014 15:26,,,18-03-2014 15:55,"0,484722222",User error,1,SD0137004,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0044414,Closed,4,4,4,0.371736208,incident,KM0000760,closed,1,18-03-2014 15:34,,19-03-2014 13:58,19-03-2014 13:59,"5,05,97,22,222",Other,1,SD0137005,,,
SUB000447,subapplication,Web Based Application,WBS000162,IM0044415,Closed,4,4,4,0.264923514,incident,KM0000351,closed,2,18-03-2014 15:35,,19-03-2014 13:44,19-03-2014 13:44,"8,64,13,88,889",Other,1,SD0137006,,,
WBA000058,application,Web Based Application,WBS000073,IM0044416,Closed,4,4,4,0.135375611,incident,KM0002043,closed,0,18-03-2014 15:36,,18-03-2014 16:21,18-03-2014 16:21,"0,753055556",Software,1,SD0137008,,,
LAP000013,computer,Laptop,WBS000091,IM0044417,Closed,5,5,5,0.075592855,incident,KM0001447,closed,0,18-03-2014 15:42,,21-03-2014 16:51,21-03-2014 16:51,"3,26,46,66,667",Hardware,1,SD0137012,,,
WBA000148,application,Web Based Application,WBS000172,IM0044418,Closed,NS,3,NA,0.702838886,incident,KM0001495,closed,0,18-03-2014 15:49,,20-03-2014 09:19,20-03-2014 09:19,"6,19,69,44,444",User error,1,SD0137017,,,
SBA000461,application,Server Based Application,WBS000073,IM0044419,Closed,4,4,4,0.458713908,incident,KM0002352,closed,0,18-03-2014 16:02,,18-03-2014 16:24,18-03-2014 16:24,"0,368333333",Software,1,SD0137023,,,
SBA000462,application,Server Based Application,WBS000073,IM0044420,Closed,4,4,4,0.442435384,incident,KM0002135,closed,0,18-03-2014 16:08,,18-03-2014 18:19,18-03-2014 18:19,"1,85,63,88,889",Other,1,SD0137025,,,
SBA000461,application,Server Based Application,WBS000073,IM0044421,Closed,4,4,4,0.495151631,incident,KM0002231,closed,1,18-03-2014 16:14,,19-03-2014 09:50,19-03-2014 09:50,"4,09,83,33,333",Data,1,SD0137248,,,
CBD000582,computer,Banking Device,WBS000146,IM0044422,Closed,2,2,2,0.251948572,incident,KM0000274,closed,0,18-03-2014 16:21,,,19-03-2014 09:43,"1,73,58,61,111",,1,SD0137251,,,
SUB000113,subapplication,Server Based Application,WBS000095,IM0044423,Closed,5,5,5,0.384755289,request for information,KM0000226,closed,0,18-03-2014 16:47,,19-03-2014 10:29,19-03-2014 10:30,"4,21,69,44,444",Data,1,SD0137267,,,
WBA000103,application,Web Based Application,WBS000073,IM0044424,Closed,5,5,5,0.09641799,incident,KM0000784,closed,1,18-03-2014 16:58,,20-03-2014 10:09,20-03-2014 10:10,"1,41,97,77,778",Software,1,SD0137272,,,
SBA000317,application,Server Based Application,WBS000048,IM0044425,Closed,5,5,5,0.341248095,incident,KM0000310,closed,0,18-03-2014 17:04,,19-03-2014 10:30,19-03-2014 10:30,"1,97,47,22,222",Software,1,SD0137266,,,
SBA000626,application,Server Based Application,WBS000255,IM0044426,Closed,3,3,3,0.815724657,incident,KM0000588,closed,0,18-03-2014 17:10,,19-03-2014 13:53,19-03-2014 13:53,"7,075",No error - works as designed,1,SD0137270,,,
SBA000689,application,Server Based Application,WBS000228,IM0044427,Closed,5,5,5,0.075436461,request for information,KM0000656,closed,0,18-03-2014 17:17,,18-03-2014 17:25,18-03-2014 17:25,"0,133611111",Other,1,SD0137282,,,
DTA000031,application,Desktop Application,WBS000330,IM0044428,Closed,3,3,3,0.876861127,incident,KM0002029,closed,1,18-03-2014 17:20,,27-03-2014 09:00,27-03-2014 09:01,"9,72,80,55,556",Unknown,1,SD0137283,,,
WBA000011,application,Web Based Application,WBS000152,IM0044429,Closed,5,5,5,0.805228682,incident,KM0000075,closed,1,18-03-2014 18:32,,21-03-2014 15:56,21-03-2014 15:57,"2,94,55,83,333",No error - works as designed,1,SD0137288,,,
SBA000759,application,Server Based Application,WBS000296,IM0044430,Closed,5,5,5,0.752530704,request for information,KM0001032,closed,1,18-03-2014 18:35,,31-03-2014 15:24,31-03-2014 15:24,"73,5",Other,1,SD0137289,,,
SAN000182,storage,SAN,WBS000128,IM0044431,Closed,4,4,4,0.447971037,incident,KM0002126,closed,0,18-03-2014 15:02,,18-03-2014 16:56,18-03-2014 16:56,"1,91",Other,1,SD0136869,,,
SBA000017,application,Server Based Application,WBS000099,IM0044432,Closed,3,3,3,0.311497566,incident,KM0000480,closed,1,18-03-2014 15:21,,,18-03-2014 15:23,"0,044166667",User error,1,SD0136878,,,
SBA000461,application,Server Based Application,WBS000073,IM0044433,Closed,4,4,4,0.218966486,incident,KM0002301,closed,3,18-03-2014 15:24,,20-03-2014 11:17,20-03-2014 11:17,"1,68,97,77,778",Software,1,SD0136875,,,
SUB000270,subapplication,Server Based Application,WBS000149,IM0044434,Closed,4,4,4,0.977015517,request for information,KM0002237,closed,3,18-03-2014 15:41,,21-03-2014 13:43,21-03-2014 13:43,"2,95,33,88,889",Other,1,SD0136877,,,
SBA000607,application,Server Based Application,WBS000263,IM0044435,Closed,4,4,4,0.835577739,incident,KM0001106,closed,1,18-03-2014 15:47,,19-03-2014 16:44,19-03-2014 16:44,"1,14,44,72,222",Other,1,SD0136879,,,
SBA000154,application,Server Based Application,WBS000027,IM0044436,Closed,4,4,4,0.21720051,incident,KM0000156,closed,0,18-03-2014 15:50,,18-03-2014 16:16,18-03-2014 16:16,"0,4425",User manual not used,1,SD0137181,,,
WBA000011,application,Web Based Application,WBS000152,IM0044437,Closed,5,5,5,0.27241435,incident,KM0000075,closed,0,18-03-2014 15:54,,18-03-2014 16:35,18-03-2014 16:37,"0,716666667",Other,1,SD0137182,,,
DTA000031,application,Desktop Application,WBS000330,IM0044438,Closed,5,5,5,0.976511665,incident,KM0002029,closed,0,18-03-2014 16:17,,19-03-2014 10:22,19-03-2014 10:22,"3,00,63,88,889",User error,1,SD0137191,,,
SBA000462,application,Server Based Application,WBS000073,IM0044439,Closed,4,4,4,0.238377132,incident,KM0001651,closed,0,18-03-2014 16:29,,18-03-2014 17:04,18-03-2014 17:04,"0,580555556",Software,1,SD0137197,,,
SAN000182,storage,SAN,WBS000128,IM0044440,Closed,4,4,4,0.799546344,incident,KM0002126,closed,0,18-03-2014 16:32,,19-03-2014 09:35,19-03-2014 09:35,"3,55,66,66,667",Other,1,SD0137198,,,
WBA000011,application,Web Based Application,WBS000152,IM0044441,Closed,5,5,5,0.451822933,incident,KM0000081,closed,0,18-03-2014 16:44,,18-03-2014 16:55,18-03-2014 16:56,"0,195833333",User manual not used,1,SD0137201,,,
LAP000013,computer,Laptop,WBS000091,IM0044442,Closed,4,4,4,0.203055825,incident,KM0002122,closed,3,18-03-2014 17:29,,20-03-2014 10:43,20-03-2014 10:45,"1,42,61,38,889",Software,1,SD0137210,,,
DTA000019,application,Desktop Application,WBS000093,IM0044443,Closed,4,4,4,0.475339208,incident,KM0001186,closed,1,18-03-2014 17:36,,19-03-2014 14:48,19-03-2014 14:49,"77,225",Software,1,SD0137211,,,
DTA000019,application,Desktop Application,WBS000093,IM0044444,Closed,4,4,4,0.322590095,incident,KM0001186,closed,1,18-03-2014 17:38,,19-03-2014 14:50,19-03-2014 14:50,"7,705",Software,1,SD0137212,,,
WBA000133,application,Web Based Application,WBS000073,IM0044445,Closed,4,4,4,0.108390888,incident,KM0000798,closed,0,19-03-2014 07:47,,19-03-2014 08:29,19-03-2014 08:29,"0,701111111",Other,1,SD0137219,,,
WBA000133,application,Web Based Application,WBS000073,IM0044446,Closed,3,3,3,0.034836741,incident,KM0000798,closed,0,19-03-2014 07:47,,19-03-2014 08:28,19-03-2014 08:28,"0,692222222",Other,1,SD0137218,,,
WBA000133,application,Web Based Application,WBS000073,IM0044447,Closed,4,4,4,0.226579894,incident,KM0000798,closed,0,19-03-2014 07:54,,19-03-2014 08:30,19-03-2014 08:30,"0,599444444",Other,1,SD0137221,,,
WBA000133,application,Web Based Application,WBS000073,IM0044448,Closed,4,4,4,0.927016242,incident,KM0000798,closed,0,19-03-2014 07:56,,19-03-2014 08:32,19-03-2014 08:32,"0,591944444",Other,1,SD0137223,,,
WBA000133,application,Web Based Application,WBS000073,IM0044449,Closed,4,4,4,0.964076417,incident,KM0000798,closed,0,19-03-2014 07:57,,19-03-2014 08:33,19-03-2014 08:33,"0,591944444",Other,1,SD0137222,,,
WBA000133,application,Web Based Application,WBS000073,IM0044450,Closed,4,4,4,0.465423611,incident,KM0000798,closed,0,19-03-2014 07:59,,19-03-2014 08:33,19-03-2014 08:33,"0,5675",Other,1,SD0137225,,,
WBA000133,application,Web Based Application,WBS000073,IM0044451,Closed,4,4,4,0.721848763,incident,KM0000798,closed,0,19-03-2014 07:59,,19-03-2014 08:32,19-03-2014 08:32,"0,555277778",Other,1,SD0137224,,,
SBA000263,application,Server Based Application,WBS000072,IM0044452,Closed,5,5,5,0.352644818,request for information,KM0002245,closed,2,19-03-2014 08:15,,31-03-2014 11:15,31-03-2014 11:15,"8,69,95,55,556",Other,1,SD0137237,,,
SBA000263,application,Server Based Application,WBS000072,IM0044453,Closed,5,5,5,0.497234009,request for information,KM0002245,closed,2,19-03-2014 08:23,,24-03-2014 08:08,24-03-2014 08:08,"3,12,50,55,556",Other,1,SD0137243,,,
SBA000145,application,Server Based Application,WBS000094,IM0044454,Closed,5,5,5,0.907270885,incident,KM0000152,closed,0,19-03-2014 08:24,,19-03-2014 14:23,19-03-2014 14:23,"5,98,86,11,111",User manual not used,1,SD0137241,,,
SBA000459,application,Server Based Application,WBS000073,IM0044455,Closed,4,4,4,0.947554849,incident,KM0002188,closed,0,19-03-2014 08:33,,21-03-2014 08:34,21-03-2014 08:34,"0,3875",Other,1,SD0137245,,,
SAP000004,application,SAP,WBS000271,IM0044456,Closed,5,5,5,0.535771792,request for information,KM0001269,closed,4,19-03-2014 08:35,,25-03-2014 10:49,25-03-2014 10:49,"4,42,32,77,778",Other,1,SD0137401,,,
SBA000447,application,Server Based Application,WBS000073,IM0044457,Closed,4,4,4,0.766216666,incident,KM0000036,closed,0,19-03-2014 08:39,,20-03-2014 07:40,20-03-2014 07:40,"9,51,86,11,111",No error - works as designed,1,SD0137402,,,
SBA000017,application,Server Based Application,WBS000099,IM0044459,Closed,4,4,4,0.470546278,incident,KM0000224,closed,0,19-03-2014 08:46,,19-03-2014 09:44,19-03-2014 09:44,"0,960833333",Other,1,SD0137404,,,
SBA000459,application,Server Based Application,WBS000073,IM0044460,Closed,4,4,4,0.577996613,incident,KM0002325,closed,0,19-03-2014 09:05,,19-03-2014 09:52,19-03-2014 09:52,"0,796944444",Operator error,1,SD0137417,,,
SBA000645,application,Server Based Application,WBS000223,IM0044461,Closed,4,4,4,0.247914353,incident,KM0002143,closed,0,19-03-2014 09:14,,19-03-2014 16:23,19-03-2014 16:23,"7,15,47,22,222",Other,1,SD0137421,,,
SBA000461,application,Server Based Application,WBS000073,IM0044462,Closed,4,4,4,0.160439442,incident,KM0002344,closed,0,19-03-2014 09:23,,19-03-2014 10:31,19-03-2014 10:31,"1,12,22,22,222",Software,1,SD0137424,,,
SBA000459,application,Server Based Application,WBS000073,IM0044463,Closed,5,5,5,0.756416446,incident,KM0002188,closed,3,19-03-2014 09:26,,24-03-2014 13:27,24-03-2014 13:27,"3,55,10,55,556",Unknown,1,SD0137423,,,
SUB000539,subapplication,Web Based Application,WBS000073,IM0044464,Closed,4,4,4,0.612566576,incident,KM0002307,closed,0,18-03-2014 15:07,,19-03-2014 11:24,19-03-2014 11:24,"6,78",Other,1,SD0137050,,,
SUB000539,subapplication,Web Based Application,WBS000073,IM0044465,Closed,4,4,4,0.144673784,incident,KM0002307,closed,0,18-03-2014 15:08,,19-03-2014 11:25,19-03-2014 11:25,"6,78,83,33,333",Other,1,SD0137043,,,
SBA000759,application,Server Based Application,WBS000296,IM0044466,Closed,5,5,5,0.614427617,request for information,KM0001032,closed,1,18-03-2014 15:10,,19-03-2014 22:59,19-03-2014 22:59,"1,33,32,77,778",Other,1,SD0137053,,,
SBA000759,application,Server Based Application,WBS000296,IM0044467,Closed,5,5,5,0.255964571,request for information,KM0001032,closed,1,18-03-2014 15:11,,19-03-2014 23:00,19-03-2014 23:00,"1,33,13,88,889",Other,1,SD0137057,,,
SBA000759,application,Server Based Application,WBS000296,IM0044468,Closed,5,5,5,0.410213049,request for information,KM0001032,closed,1,18-03-2014 15:12,,19-03-2014 23:01,19-03-2014 23:01,"1,32,975",Other,1,SD0137058,,,
SBA000759,application,Server Based Application,WBS000296,IM0044469,Closed,5,5,5,0.887994612,request for information,KM0001032,closed,1,18-03-2014 15:12,,19-03-2014 23:02,19-03-2014 23:02,"1,32,84,44,444",Other,1,SD0137060,,,
SBA000759,application,Server Based Application,WBS000296,IM0044470,Closed,5,5,5,0.237839786,request for information,KM0001032,closed,1,18-03-2014 15:13,,19-03-2014 23:04,19-03-2014 23:04,"1,32,68,61,111",Other,1,SD0137061,,,
SUB000539,subapplication,Web Based Application,WBS000073,IM0044471,Closed,4,4,4,0.76792222,incident,KM0002307,closed,0,18-03-2014 15:14,,19-03-2014 13:42,19-03-2014 13:42,"8,96,83,33,333",Other,1,SD0137055,,,
SBA000759,application,Server Based Application,WBS000296,IM0044472,Closed,5,5,5,0.873436328,request for information,KM0001032,closed,1,18-03-2014 15:14,,19-03-2014 23:08,19-03-2014 23:08,"1,32,56,11,111",Other,1,SD0137063,,,
SBA000072,application,Server Based Application,WBS000244,IM0044473,Closed,4,4,4,0.311328,incident,KM0000674,closed,0,18-03-2014 15:14,,18-03-2014 15:38,18-03-2014 16:00,"0,766388889",Data,1,SD0137054,,,
SBA000759,application,Server Based Application,WBS000296,IM0044474,Closed,5,5,5,0.247950338,request for information,KM0001032,closed,1,18-03-2014 15:15,,21-03-2014 08:53,21-03-2014 08:53,"25,135",Other,1,SD0137065,,,
SBA000759,application,Server Based Application,WBS000296,IM0044475,Closed,5,5,5,0.224706821,request for information,KM0001032,closed,1,18-03-2014 15:16,,21-03-2014 09:02,21-03-2014 09:02,"2,52,75,55,556",Other,1,SD0137066,,,
SBA000759,application,Server Based Application,WBS000296,IM0044476,Closed,5,5,5,0.07211198,request for information,KM0001032,closed,1,18-03-2014 15:17,,21-03-2014 09:03,21-03-2014 09:03,"2,52,625",Other,1,SD0137067,,,
SBA000461,application,Server Based Application,WBS000073,IM0044477,Closed,4,4,4,0.187469187,incident,KM0002360,closed,0,18-03-2014 15:22,,19-03-2014 09:52,19-03-2014 09:52,"5,00,13,88,889",User error,1,SD0137069,,,
SBA000172,application,Server Based Application,WBS000014,IM0044478,Closed,4,4,4,0.569781231,incident,KM0000089,closed,0,18-03-2014 15:24,,18-03-2014 15:48,18-03-2014 15:48,"0,392777778",Other,1,SD0137071,,,
WBA000011,application,Web Based Application,WBS000152,IM0044479,Closed,5,5,5,0.561798023,incident,KM0000075,closed,0,18-03-2014 15:27,,18-03-2014 15:59,18-03-2014 16:00,"0,543055556",Software,1,SD0137062,,,
SUB000113,subapplication,Server Based Application,WBS000095,IM0044480,Closed,5,5,5,0.397874215,request for information,KM0000225,closed,0,18-03-2014 15:32,,18-03-2014 16:04,18-03-2014 16:04,"0,540555556",Data,1,SD0137072,,,
SBA000459,application,Server Based Application,WBS000073,IM0044481,Closed,4,4,4,0.702388952,incident,KM0002345,closed,0,18-03-2014 15:35,,18-03-2014 16:06,18-03-2014 16:06,"0,518888889",Software,1,SD0137076,,,
DTA000616,application,Desktop Application,WBS000089,IM0044482,Closed,3,3,3,0.770349086,incident,KM0001625,closed,10,18-03-2014 15:38,,24-03-2014 15:45,24-03-2014 15:47,"1,27,08,05,556",Unknown,1,SD0137075,,,
CBD000582,computer,Banking Device,WBS000146,IM0044483,Closed,3,3,3,0.225720858,incident,KM0000268,closed,1,18-03-2014 15:39,,19-03-2014 13:28,19-03-2014 13:29,"7,10,19,44,444",Data,1,SD0137077,,,
SBA000461,application,Server Based Application,WBS000073,IM0044484,Closed,4,4,4,0.108870882,incident,KM0002352,closed,0,18-03-2014 15:46,,18-03-2014 15:57,18-03-2014 15:57,"0,181666667",Software,1,SD0137080,,,
SBA000695,application,Server Based Application,WBS000265,IM0044485,Closed,4,4,4,0.397674888,incident,KM0000658,closed,0,18-03-2014 15:52,,20-03-2014 13:25,20-03-2014 13:25,"1,85,40,55,556",Software,1,SD0137084,,,
SBA000805,application,Server Based Application,WBS000016,IM0044486,Closed,3,3,3,0.699473275,incident,KM0000938,closed,0,18-03-2014 15:55,,18-03-2014 15:56,18-03-2014 15:57,"0,025277778",Hardware,1,SD0137089,,,
WBA000133,application,Web Based Application,WBS000073,IM0044487,Closed,4,4,4,0.805961622,incident,KM0000979,closed,1,18-03-2014 16:03,,18-03-2014 16:48,18-03-2014 16:49,"0,765",Software,1,SD0137090,,,
WBA000058,application,Web Based Application,WBS000073,IM0044488,Closed,4,4,4,0.621754663,incident,KM0000819,closed,3,18-03-2014 16:06,,19-03-2014 09:17,19-03-2014 09:17,"1,12,30,55,556",Software,1,SD0137087,,,
SBA000263,application,Server Based Application,WBS000072,IM0044489,Closed,5,5,5,0.903530117,request for information,KM0000244,closed,4,18-03-2014 16:09,,26-03-2014 15:53,26-03-2014 15:53,"6,27,32,77,778",Other,1,SD0137094,,,
SBA000759,application,Server Based Application,WBS000296,IM0044490,Closed,5,5,5,0.101667071,request for information,KM0001032,closed,1,18-03-2014 16:29,,21-03-2014 09:04,21-03-2014 09:04,"2,40,98,33,333",Other,1,SD0137102,,,
